geography_level,geography_value,population,population_se,unweighted_n,year,quarter,population_cv,ci_lower,ci_upper
UF,11,1726822.00021758,60101.7618652246,8096,2023,1,0.0348048390961267,1609024.71155434,1844619.28888082
UF,12,855916.00015573,23850.4985016596,9390,2023,1,0.0278654663510439,809169.882079151,902662.118232309
UF,13,4068706.00022514,113764.639596277,14415,2023,1,0.0279608896759762,3845731.40390226,4291680.59654802
UF,14,602050.00011827,28090.9964591948,5661,2023,1,0.0466589094820636,546992.658768406,657107.341468134
UF,15,8553610.00103653,200566.931248989,17409,2023,1,0.0234482202514124,8160506.03929879,8946713.96277427
UF,16,790044.00007414,40531.6463228285,4353,2023,1,0.0513030240328702,710603.433047281,869484.567100999
UF,17,1547898.00015841,46884.408233684,7178,2023,1,0.0302890812113498,1456006.24858392,1639789.7517329
UF,21,6956504.00049074,184412.302241893,30991,2023,1,0.026509336044209,6595062.52979051,7317945.47119097
UF,22,3360325.00020938,100401.475115088,11141,2023,1,0.0298785013678237,3163541.72498911,3557108.27542965
UF,23,9166352.00080229,165358.259355087,22790,2023,1,0.0180397020909314,8842255.76792009,9490448.23368449
UF,24,3435738.00035255,100725.05277058,9588,2023,1,0.0293168608200754,3238320.52458132,3633155.47612378
UF,25,4091790.00030081,109332.273982354,12465,2023,1,0.0267199132835057,3877502.68094753,4306077.31965409
UF,26,9449640.00090242,175377.597584325,19418,2023,1,0.0185591829495703,9105906.22594198,9793373.77586286
UF,27,3210182.00022195,76430.8556085388,19916,2023,1,0.023808885478535,3060380.27592163,3359983.72452227
UF,28,2279641.00014838,71598.2967322681,8874,2023,1,0.0314077070589658,2139310.91719872,2419971.08309804
UF,29,14790705.0010823,335337.988744524,22639,2023,1,0.0226722112786366,14133454.6204949,15447955.3816697
UF,31,21211932.0015949,346900.109913535,34748,2023,1,0.0163540082010188,20532020.2799313,21891843.7232584
UF,32,4064955.00034808,80971.5383329921,16930,2023,1,0.0199194181303504,3906253.70144261,4223656.29925355
UF,33,17235145.0046453,243379.749067571,33293,2023,1,0.0141211315020543,16758129.4619065,17712160.5473841
UF,35,45845091.0027461,693711.069489576,36933,2023,1,0.0151316325110582,44485442.2908698,47204739.7146225
UF,41,11716404.0007946,232839.478292191,25307,2023,1,0.019872947217969,11260047.0091628,12172760.9924264
UF,42,7858093.00059692,133797.820481323,30224,2023,1,0.0170267545155242,7595854.09124357,8120331.90995027
UF,43,11213617.0007452,202555.8494276,24894,2023,1,0.0180633821731328,10816614.8310092,11610619.1704812
UF,50,2796850.00022554,71262.0062774316,10175,2023,1,0.0254793808290344,2657179.03445571,2936520.96599537
UF,51,3708134.00028329,120539.642614114,12142,2023,1,0.0325068194959798,3471880.6420503,3944387.35851628
UF,52,7252859.00155286,170932.90109775,15508,2023,1,0.0235676580864392,6917836.67162832,7587881.3314774
UF,53,2962902.00018085,85025.1375938304,8857,2023,1,0.0286965743681839,2796255.79271638,3129548.20764532
region,Central-West,16720745.0022425,236760.236696888,46682,2023,1,0.0141596703176284,16256703.4653455,17184786.5391396
region,North,18145046.0019858,248959.075677753,66502,2023,1,0.0137204984572928,17657095.180033,18632996.8239386
region,Northeast,56740877.0045108,497702.370864216,157822,2023,1,0.00877149591509925,55765398.2825968,57716355.7264249
region,South,30788114.0021367,336370.259616198,80425,2023,1,0.0109253285080357,30128840.4078186,31447387.5964548
region,Southeast,88357123.0093344,816924.002870891,121904,2023,1,0.00924570623224783,86755981.3856011,89958264.6330676
Brazil,Brazil,210979726.011476,1130972.45963463,474575,2023,2,0.00536057412252544,208763060.723086,213196391.299867
UF,11,1728472.00016829,59780.049615573,7938,2023,2,0.0345854891544397,1611305.25592775,1845638.74440883
UF,12,856947.00007984,22845.93054514,9472,2023,2,0.0266596773697923,812169.799018062,901724.201141618
UF,13,4078801.00014308,116224.809373336,14386,2023,2,0.0284948467378672,3851004.55966131,4306597.44062485
UF,14,606769.0000296,28996.6058313667,5812,2023,2,0.0477885419821252,549936.696926217,663601.303132983
UF,15,8565997.00076302,194645.194834624,17361,2023,2,0.0227230052517279,8184499.42912338,8947494.57240266
UF,16,791123.00005097,42283.3435648337,4296,2023,2,0.0534472434275195,708249.169517963,873996.830583978
UF,17,1550383.00010687,48914.4425195841,7222,2023,2,0.0315499089684371,1454512.45444463,1646253.54576911
UF,21,6959471.00031184,152311.096716719,30802,2023,2,0.0218854416822621,6660946.73630127,7257995.26432241
UF,22,3362883.0001241,96349.6799460512,11057,2023,2,0.0286509164733045,3174041.09750788,3551724.90274032
UF,23,9175950.00041145,172272.275786943,22433,2023,2,0.0187743259040446,8838302.54433429,9513597.45648861
UF,24,3438364.00019511,101438.863374916,9520,2023,2,0.0295020723137979,3239547.4813476,3637180.51904262
UF,25,4096825.00017331,110627.017867564,12445,2023,2,0.0270031104240195,3880000.02943582,4313649.9709108
UF,26,9456422.0005069,172874.239977449,19340,2023,2,0.0182811469251459,9117594.71629636,9795249.28471743
UF,27,3210696.00013526,77664.8695215756,19867,2023,2,0.0241894185928234,3058475.65300897,3362916.34726155
UF,28,2282003.00009024,74430.3623777128,8852,2023,2,0.0326162421235947,2136122.17047366,2427883.82970682
UF,29,14797993.0006948,344446.484108635,22946,2023,2,0.0232765675786212,14122890.2972404,15473095.7041491
UF,31,21231576.0010521,338696.579801474,35028,2023,2,0.0159524935777113,20567742.9029543,21895409.0991499
UF,32,4071426.00022455,92853.1132537933,17078,2023,2,0.0228060422192795,3889437.2423947,4253414.7580544
UF,33,17238077.0016358,248952.859479125,33795,2023,2,0.0144420319885739,16750138.3632085,17726015.6400632
UF,35,45878350.0017495,784101.351615876,37053,2023,2,0.0170908795016816,44341539.5923532,47415160.4111458
UF,41,11733480.000494,233092.642911218,25267,2023,2,0.0198656019272548,11276626.8153267,12190333.1856612
UF,42,7889583.00037652,139539.53255562,30339,2023,2,0.0176865535921176,7616090.54214795,8163075.45860509
UF,43,11215331.0004878,197789.471053275,24921,2023,2,0.0176356338519721,10827670.7607022,11602991.2402735
UF,50,2802660.00014713,69512.2923566505,10262,2023,2,0.0248022565537744,2666418.41064528,2938901.58964898
UF,51,3721972.00017208,127113.040713542,12594,2023,2,0.0341520679649564,3472835.01840816,3971108.981936
UF,52,7271290.00103727,180231.834202075,15497,2023,2,0.024786775685795,6918042.09713361,7624537.90494093
UF,53,2966882.00011492,85273.3395467814,8992,2023,2,0.0287417361201013,2799749.32576177,3134014.67446807
region,Central-West,16762804.0014714,246464.48102196,47345,2023,2,0.0147030580922097,16279742.4952,17245865.5077428
region,North,18178492.0013417,245991.577173597,66487,2023,2,0.0135320122898776,17696357.3695812,18660626.6331021
region,Northeast,56780607.002643,494760.994989192,157262,2023,2,0.00871355593233025,55810893.2715089,57750320.733777
region,South,30838394.0013583,336041.866714122,80527,2023,2,0.0108968666364182,30179764.045301,31497023.9574156
region,Southeast,88419429.004662,894499.597349722,122954,2023,2,0.0101165502584569,86666242.009671,90172615.999653
Brazil,Brazil,211211755.014922,964392.476922886,479873,2023,3,0.00456599812285426,209321580.493191,213101929.536652
UF,11,1730138.0002826,50639.0345610036,8035,2023,3,0.0292687835032421,1630887.31633115,1829388.68423405
UF,12,857983.00010843,23958.436827477,9600,2023,3,0.0279241393179692,811025.326800697,904940.673416163
UF,13,4089141.0002107,110076.68733444,14309,2023,3,0.0269192691885089,3873394.65749772,4304887.34292368
UF,14,611663.00012301,25289.8462929275,5851,2023,3,0.0413460455967445,562095.812214318,661230.188031702
UF,15,8578639.00067377,185817.239730484,17644,2023,3,0.0216604568295612,8214443.90309538,8942834.09825217
UF,16,792207.00025946,39825.9816791364,4316,2023,3,0.0502721910638164,714149.510519401,870264.489999519
UF,17,1552943.00013361,43210.7289251626,7427,2023,3,0.0278250579199912,1468251.52769457,1637634.47257265
UF,21,6962408.00056141,129820.92391435,31052,2023,3,0.0186459805147704,6707963.66524957,7216852.33587325
UF,22,3365499.00023055,83682.9717624813,11129,2023,3,0.0248649521978015,3201483.3894568,3529514.6110043
UF,23,9185740.0006583,154230.026974947,22902,2023,3,0.0167901581107123,8883454.70245276,9488025.29886384
UF,24,3441017.00029714,89452.4494861735,9671,2023,3,0.0259959336087119,3265693.42097535,3616340.57961893
UF,25,4101994.00048568,104027.742981737,12516,2023,3,0.0253602864776057,3898103.37084849,4305884.63012287
UF,26,9463283.0004998,174096.568891805,19614,2023,3,0.0183970582812127,9122059.99563987,9804506.00535973
UF,27,3211190.00017154,76408.2394859056,19909,2023,3,0.0237943689043077,3061432.60265705,3360947.39768603
UF,28,2284409.00012538,62514.4352631417,9043,2023,3,0.027365692947152,2161882.95849576,2406935.041755
UF,29,14805356.0010765,318792.259226168,23276,2023,3,0.0215322251760099,14180534.654443,15430177.3477099
UF,31,21251600.0015692,328640.930787085,35473,2023,3,0.0154642911951485,20607475.6133808,21895724.3897576
UF,32,4078038.00035904,82997.3670052097,17215,2023,3,0.0203522789630461,3915366.15021718,4240709.8505009
UF,33,17240812.0012722,240492.066061942,34627,2023,3,0.0139489988084202,16769456.2132232,17712167.7893212
UF,35,45911685.0024333,596796.468941585,38111,2023,3,0.0129987925494339,44741985.4172071,47081384.5876594
UF,41,11750958.0006842,208877.273101941,25403,2023,3,0.0177753399416268,11341566.0682155,12160349.933153
UF,42,7922101.00064012,126599.700647719,30240,2023,3,0.0159805713960841,7673970.14691704,8170231.8543632
UF,43,11216902.0006692,187909.625543159,25070,2023,3,0.0167523640245719,10848605.9022562,11585198.0990822
UF,50,2808616.00023367,64156.7385611831,10368,2023,3,0.0228428302608279,2682871.1032882,2934360.89717914
UF,51,3736282.00024776,103326.504618062,12656,2023,3,0.0276548998740486,3533765.77254795,3938798.22794757
UF,52,7290230.00075876,152415.160726383,15441,2023,3,0.0209067698427237,6991501.77503717,7588958.22648035
UF,53,2970921.00015631,78356.1811663949,8975,2023,3,0.0263743738599149,2817345.70710408,3124496.29320854
region,Central-West,16806049.0013965,210148.81871099,47440,2023,3,0.0125043559431207,16394164.8853293,17217933.1174637
region,North,18212714.0017916,232112.245322253,67182,2023,3,0.0127445171158686,17757782.3605892,18667645.6429939
region,Northeast,56820896.0041063,456235.814923212,159112,2023,3,0.0080293667824288,55926690.2383995,57715101.769813
region,South,30889961.0019936,308167.530402483,80713,2023,3,0.00997630040331208,30285963.7412001,31493958.2627871
region,Southeast,88482135.0056337,727252.283254089,125426,2023,3,0.0082191990869997,87056746.7227811,89907523.2884862
Brazil,Brazil,211440222.010616,968783.065358103,473206,2023,4,0.00458182958826756,209541442.093682,213339001.927551
UF,11,1731763.00051532,52514.4174199352,7737,2023,4,0.0303242518776002,1628836.63370314,1834689.3673275
UF,12,858988.00004925,22525.7687952059,9479,2023,4,0.0262236128955403,814838.30448657,903137.69561193
UF,13,4099394.00018513,118410.826682519,13778,2023,4,0.028884958771265,3867313.04450778,4331474.95586248
UF,14,616571.00008207,24851.7557691932,5920,2023,4,0.0403063974236305,567862.453821866,665279.546342274
UF,15,8591121.00040261,195226.008185713,17350,2023,4,0.022724159999209,8208485.05551309,8973756.94529213
UF,16,793266.00023299,45179.7064321783,4279,2023,4,0.0569540436863657,704715.402793828,881816.597672152
UF,17,1555466.00007891,46608.3378757163,7339,2023,4,0.0299642280019955,1464115.33646323,1646816.66369459
UF,21,6965226.00042707,115991.170689045,30268,2023,4,0.0166528940599964,6737887.48335191,7192564.51750224
UF,22,3368062.00021645,83379.3806680143,10788,2023,4,0.0247558924576376,3204641.41705389,3531482.58337901
UF,23,9195400.00045629,153560.048242012,22493,2023,4,0.016699659420405,8894427.83643771,9496372.16447487
UF,24,3443604.00022973,88535.8773730491,9532,2023,4,0.02571023769491,3270076.8692389,3617131.13122056
UF,25,4107106.00023529,100738.348680781,12631,2023,4,0.0245278180487697,3909662.46495892,4304549.53551166
UF,26,9469998.0003825,185214.481289548,19383,2023,4,0.0195580274971617,9106984.28763972,9833011.71312528
UF,27,3211643.00012407,73243.123436389,19706,2023,4,0.0228054996877173,3068089.11607353,3355196.88417461
UF,28,2286762.00009385,62103.2367193249,8881,2023,4,0.0271577176447641,2165041.89280061,2408482.10738709
UF,29,14812537.0007518,304846.526677408,23139,2023,4,0.0205803048229979,14215048.787652,15410025.2138517
UF,31,21271323.0010762,325904.357899397,35429,2023,4,0.0153213017301702,20632562.1971887,21910083.8049636
UF,32,4084583.00022462,86221.8329253426,16931,2023,4,0.0211090906759885,3915591.31300992,4253574.68743932
UF,33,17243238.0007713,248088.889489262,34711,2023,4,0.0143876045484128,16756992.7124078,17729483.2891348
UF,35,45943998.001799,591769.643841551,37498,2023,4,0.0128802383244571,44784150.8127255,47103845.1908725
UF,41,11768236.0004732,228185.818323087,24738,2023,4,0.0193899764003638,11321000.0147772,12215471.9861693
UF,42,7954587.00039954,122967.857011082,29381,2023,4,0.0154587355704207,7713574.42940175,8195599.57139733
UF,43,11218290.000484,196552.564984753,24850,2023,4,0.0175207241902529,10833054.0520449,11603525.9489231
UF,50,2814510.00015507,63545.9350769055,10085,2023,4,0.0225779745225294,2689962.25604041,2939057.74426973
UF,51,3750587.00015918,123508.106416775,12693,2023,4,0.0329303403471332,3508515.55978356,3992658.4405348
UF,52,7309078.00047786,153585.87847804,15336,2023,4,0.0210130304353024,7008055.21012696,7610100.79082876
UF,53,2974885.00013303,75860.3532184339,8851,2023,4,0.0255002641161059,2826201.43997041,3123568.56029565
region,Central-West,16849060.0009251,220535.152467249,46965,2023,4,0.0130888697918543,16416819.0447643,17281300.957086
region,North,18246569.0015463,245422.075205453,65882,2023,4,0.0134503136005819,17765550.5731325,18727587.42996
region,Northeast,56860338.0029171,445455.669780959,156821,2023,4,0.0078342072071064,55987260.9334372,57733415.0723969
region,South,30941113.0013568,325304.122850849,78969,2023,4,0.0105136529134096,30303528.6365467,31578697.3661669
region,Southeast,88543142.0038711,724836.025202387,124569,2023,4,0.00818624693904241,87122489.4997772,89963794.5079649
Brazil,Brazil,211665115.003759,988173.086219133,481349,2024,1,0.00466856848943475,209728331.344278,213601898.663241
UF,11,1733350.00022161,52121.2120162218,7702,2024,1,0.030069640874352,1631194.30183924,1835505.69860398
UF,12,859966.00001692,21065.4140055351,9660,2024,1,0.0244956358799308,818678.547246646,901253.452787194
UF,13,4109547.00006773,119462.318463674,14033,2024,1,0.0290694615396065,3875405.15836927,4343688.84176619
UF,14,621490.00002177,27667.0631857493,5909,2024,1,0.0445173103103511,567263.552619708,675716.447423833
UF,15,8603454.00018977,195155.28851569,17531,2024,1,0.0226833651358379,8220956.66330649,8985951.33707305
UF,16,794290.00008803,43360.5576537586,4300,2024,1,0.0545903355814036,709304.868737091,879275.13143897
UF,17,1557963.00003481,42393.2266623769,7327,2024,1,0.0272106761594657,1474873.80258811,1641052.19748151
UF,21,6967909.00014078,117346.243335406,30930,2024,1,0.0168409552037828,6737914.58948231,7197903.41079925
UF,22,3370573.00005586,106057.866571157,11178,2024,1,0.0314658268992836,3162703.40129924,3578442.59881248
UF,23,9204951.00015189,156387.929119408,22440,2024,1,0.0169895449869127,8898436.29146105,9511465.70884273
UF,24,3446133.0000543,92924.5971942547,9879,2024,1,0.026964889977488,3264004.13627567,3628261.86383293
UF,25,4112177.00007815,100278.155505632,12804,2024,1,0.0243856612941821,3915635.42685101,4308718.57330529
UF,26,9476554.00013392,190063.823418237,19774,2024,1,0.0200562169978192,9104035.75147019,9849072.24879765
UF,27,3212053.00004507,71581.1355069064,19776,2024,1,0.0222851663736252,3071756.55247905,3352349.44761109
UF,28,2289073.00003922,59721.9805646622,8927,2024,1,0.0260900288298534,2172020.06904708,2406125.93103136
UF,29,14819509.0002739,293097.666074498,23068,2024,1,0.0197778257072539,14245048.1308152,15393969.8697327
UF,31,21290792.0003445,329250.230046251,35649,2024,1,0.0154644425646976,20645473.4075524,21936110.5931367
UF,32,4091056.00006605,85082.9757730687,17292,2024,1,0.0207973138895422,3924296.43185334,4257815.56827876
UF,33,17245377.0002956,244227.435197239,34762,2024,1,0.0141619075763349,16766700.0232724,17724053.9773188
UF,35,45975283.0006523,625182.815273623,38507,2024,1,0.0135982374543459,44749947.1989626,47200618.8023419
UF,41,11785337.000161,218572.974945724,26139,2024,1,0.0185461794552619,11356941.8412736,12213732.1590484
UF,42,7987009.00013525,116603.501103825,30117,2024,1,0.0145991448240324,7758470.33750048,8215547.66277002
UF,43,11219449.0001682,191326.750111449,25787,2024,1,0.0170531324763436,10844455.4606706,11594442.5396657
UF,50,2820342.0000555,63849.6412151013,10407,2024,1,0.0226389711651441,2695199.0028481,2945484.9972629
UF,51,3764901.00005815,136114.163558926,12828,2024,1,0.0361534509292074,3498122.14169686,4031679.85841944
UF,52,7327803.00016198,158557.571434164,15772,2024,1,0.0216378048687525,7017035.87067488,7638570.12964908
UF,53,2978774.0000471,75726.6358664124,8851,2024,1,0.0254220816568209,2830352.52107855,3127195.47901565
region,Central-West,16891820.0003227,231254.987067063,47858,2024,1,0.0136903535002531,16438568.554426,17345071.4462194
region,North,18280060.0006406,244873.405093621,66462,2024,1,0.0133956565287553,17800116.9458855,18760003.0553958
region,Northeast,56898932.0009731,445967.889258679,158776,2024,1,0.00783789560849845,56024850.9997648,57773013.0021815
region,South,30991795.0004644,313011.896186875,82043,2024,1,0.0100998311386025,30378302.9572056,31605287.0437233
region,Southeast,88602508.0013585,752426.354780575,126210,2024,1,0.00849215639323707,87127779.4449698,90077236.5577471
Brazil,Brazil,211881671.003029,998247.870658355,479986,2024,2,0.00471134603542033,209925141.128895,213838200.877163
UF,11,1734866.00010048,60065.1984600563,7804,2024,2,0.0346223849315034,1617140.37439452,1852591.62580644
UF,12,860894.00002004,21491.2614780231,9769,2024,2,0.0249638880948443,818771.901540782,903016.098499298
UF,13,4119400.00006591,113474.399193593,13965,2024,2,0.0275463415040484,3896994.26447915,4341805.73565267
UF,14,626311.00001155,28649.2644922899,6002,2024,2,0.0457428729365468,570159.4734231,682462.526600001
UF,15,8615344.00019132,203571.431508433,17757,2024,2,0.0236289382645559,8216351.32615353,9014336.67422911
UF,16,795271.00005953,44861.3158304716,4337,2024,2,0.0564100989814962,707344.436732729,883197.563386331
UF,17,1560373.00002865,44031.8212782903,7379,2024,2,0.0282187792774432,1474072.2161495,1646673.7839078
UF,21,6970411.00011307,113573.932586257,30890,2024,2,0.0162937210710264,6747810.18266143,7193011.81756471
UF,22,3373002.00004287,113783.68377042,11363,2024,2,0.0337336544031027,3149990.07782455,3596013.92226119
UF,23,9214174.00012884,165932.735573129,21573,2024,2,0.018008422195067,8888951.8145493,9539396.18570838
UF,24,3448546.00004488,137519.329913652,9829,2024,2,0.0398774816725259,3179013.06623604,3718078.93385372
UF,25,4117093.00005982,99506.8422349534,12828,2024,2,0.0241691995380011,3922063.173064,4312122.82705564
UF,26,9482830.0001165,186194.573555635,19925,2024,2,0.019634916322801,9117895.34183066,9847764.65840234
UF,27,3212415.00003375,73944.3198854831,19840,2024,2,0.0230182961680562,3067486.79619689,3357343.20387061
UF,28,2291294.00003214,66835.9674680227,8975,2024,2,0.0291695292996382,2160297.91092293,2422290.08914135
UF,29,14826148.0002146,286402.081236413,22797,2024,2,0.019317362893738,14264810.2358939,15387485.7645353
UF,31,21309507.0002742,329886.188588178,35637,2024,2,0.0154807048602266,20662941.9516442,21956072.0489042
UF,32,4097319.00005189,83186.8123606209,17433,2024,2,0.0203027424419645,3934275.84383638,4260362.1562674
UF,33,17247175.0002348,246503.869747274,34673,2024,2,0.0142924200481481,16764036.2934804,17730313.7069892
UF,35,46004939.0005551,615242.177734255,38517,2024,2,0.0133733940550781,44799086.4904259,47210791.5106842
UF,41,11801866.0001305,232624.879633838,25997,2024,2,0.0197108558622226,11345929.6141403,12257802.3861208
UF,42,8018672.00011349,114521.730747289,30512,2024,2,0.0142818824296177,7794213.53240161,8243130.46782537
UF,43,11220407.0001415,194576.722008803,24084,2024,2,0.017341324784952,10839043.6327744,11601770.3675086
UF,50,2825995.00004659,66046.3684959885,10420,2024,2,0.0233710139242637,2696546.49648479,2955443.50360839
UF,51,3778886.0000507,175872.267292268,12912,2024,2,0.0465407708223822,3434182.69027845,4123589.30982295
UF,52,7346025.00012715,153232.313191256,15802,2024,2,0.0208592147710638,7045695.18500453,7646354.81524977
UF,53,2982508.00003887,74763.3554107178,8966,2024,2,0.0250672774087256,2835974.5160705,3129041.48400725
region,Central-West,16933414.0002633,253698.400295003,48100,2024,2,0.0149821176220612,16436174.2727497,17430653.7277769
region,North,18312459.0004775,251317.825913366,67013,2024,2,0.013723871049039,17819885.1130144,18805032.8879406
region,Northeast,56935913.0007865,456970.453848556,158020,2024,2,0.0080260494609482,56040267.3692444,57831558.6323286
region,South,31040945.0003855,324175.35715366,80593,2024,2,0.0104434757752908,30405572.9756889,31676317.0250821
region,Southeast,88658940.0011159,745004.723633029,126260,2024,2,0.00840304117806565,87198757.5744829,90119122.4277489
Brazil,Brazil,212099586.002079,1001645.92955829,479778,2024,3,0.00472252656612197,210136396.054884,214062775.949275
UF,11,1736380.00008653,61775.0587779176,7708,2024,3,0.0355769237003646,1615303.10973897,1857456.89043409
UF,12,861811.00000949,22149.6379273022,9861,2024,3,0.0257012708436749,818398.507401375,905223.492617605
UF,13,4129371.00005021,112965.926141686,13825,2024,3,0.0273566909198307,3907961.85333229,4350780.14676813
UF,14,631247.00000872,27515.6951273814,5923,2024,3,0.043589427160844,577317.228549468,685176.771467972
UF,15,8627345.0001228,218971.106429298,17498,2024,3,0.025381053664387,8198169.51786649,9056520.48237911
UF,16,796239.00002126,50905.2963742624,4353,2024,3,0.0639321816350407,696466.452505368,896011.547537152
UF,17,1562819.00001898,42157.115533784,7342,2024,3,0.0269750467157566,1480192.57188067,1645445.42815729
UF,21,6972851.00007543,112533.107367898,31230,2024,3,0.0161387511889586,6752290.16256597,7193411.83758489
UF,22,3375432.00002621,117864.636216264,11400,2024,3,0.0349183856215585,3144421.55799142,3606442.442061
UF,23,9223476.00008617,158844.251465776,22667,2024,3,0.0172217341341043,8912146.98806203,9534805.01211031
UF,24,3450956.00003524,128289.715881996,9775,2024,3,0.0371751236123226,3199512.77731965,3702399.22275083
UF,25,4122071.0000436,100907.967350319,12799,2024,3,0.0244799197658778,3924295.01828383,4319846.98180337
UF,26,9489095.00008793,183660.322887131,19578,2024,3,0.0193548829351407,9129127.38184016,9849062.6183357
UF,27,3212739.0000245,72057.6619998657,19697,2024,3,0.0224287319945119,3071508.5776946,3353969.4223544
UF,28,2293509.00002063,66576.4371005502,9053,2024,3,0.0290281996277108,2163021.58108456,2423996.4189567
UF,29,14832741.0001409,276443.992041355,22597,2024,3,0.0186374178608477,14290920.7319974,15374561.2682845
UF,31,21328380.0001891,329325.4425603,35416,2024,3,0.0154407152609518,20682913.9935782,21973846.0068
UF,32,4103652.00003502,84578.9146284891,17287,2024,3,0.020610645012727,3937880.37351169,4269423.62655835
UF,33,17248737.0001562,247124.343013614,34350,2024,3,0.0143270978629552,16764382.1881464,17733091.812166
UF,35,46034244.0003898,623106.465502145,38203,2024,3,0.0135357162701937,44812977.7694715,47255510.231308
UF,41,11818595.0000937,239574.333400882,25637,2024,3,0.0202709656603836,11349037.9350078,12288152.0651797
UF,42,8051005.00008125,117794.323885381,30242,2024,3,0.0146310086609302,7820132.36768266,8281877.63247984
UF,43,11221197.0001009,181890.213192898,25508,2024,3,0.0162095196431595,10864698.7331025,11577695.2670993
UF,50,2831711.00003143,65475.3936784296,10580,2024,3,0.0231222019753085,2703381.58654813,2960040.41351473
UF,51,3793184.00003581,177635.467778324,12670,2024,3,0.0468301742748697,3445024.88081337,4141343.11925825
UF,52,7364546.00008126,155497.101466354,15898,2024,3,0.0211142820568489,7059777.28150684,7669314.71865568
UF,53,2986253.00002608,74756.0269478037,8681,2024,3,0.0250333869726211,2839733.87958108,3132772.12047108
region,Central-West,16975694.0001746,256142.926350949,47829,2024,3,0.015088804401653,16473663.089632,17477724.9107171
region,North,18345212.000318,264851.73909421,66510,2024,3,0.0144371043021808,17826112.1304505,18864311.8701854
region,Northeast,56972870.0005407,445202.270426042,158796,2024,3,0.00781428547345108,56100289.5846702,57845450.4164112
region,South,31090797.0002759,323040.885368166,81387,2024,3,0.0103902413748126,30457648.4994203,31723945.5011314
region,Southeast,88715013.0007701,751625.537204369,125256,2024,3,0.00847236010885604,87241854.017989,90188171.9835512
Brazil,Brazil,212313960.002344,971924.75889996,469334,2024,4,0.004577771329258,210409022.479217,214218897.52547
UF,11,1737855.00006794,63784.9873931412,7509,2024,4,0.0367032850212748,1612838.72202304,1862871.27811284
UF,12,862706.00001099,22268.2713945788,9297,2024,4,0.0258121206926753,819060.990079652,906351.009942328
UF,13,4139259.00007822,119256.732635066,13366,2024,4,0.0288111308407645,3905520.09919957,4372997.90095687
UF,14,636191.00001353,25884.2554584403,5756,2024,4,0.0406862961876069,585458.791548353,686923.208478707
UF,15,8639192.00017754,207391.169439911,16693,2024,4,0.0240058525653382,8232712.77736367,9045671.22299141
UF,16,797186.00006913,50506.9997561295,4254,2024,4,0.0633566065532381,698194.099579943,896177.900558317
UF,17,1565232.0000187,44694.7348043581,7209,2024,4,0.0285547029474379,1477631.92950359,1652832.07053381
UF,21,6975156.00008428,114542.135365296,30460,2024,4,0.0164214442463957,6750657.54005599,7199654.46011257
UF,22,3377811.00002684,112760.671715472,11279,2024,4,0.0333827652626437,3156804.14459197,3598817.85546171
UF,23,9232651.00008734,153482.746958265,22328,2024,4,0.0166239086646743,8931830.34380087,9533471.65637381
UF,24,3453316.0000372,126999.992129066,9483,2024,4,0.036776244087624,3204400.58942736,3702231.41064704
UF,25,4126985.00004146,98010.6614325543,12747,2024,4,0.0237487321692639,3934887.63353271,4319082.36655022
UF,26,9495219.0001028,170960.513434572,19279,2024,4,0.0180049047244431,9160142.55099256,9830295.44921304
UF,27,3213022.00002689,69952.5115245087,19703,2024,4,0.0217715631962443,3075917.59681073,3350126.40324305
UF,28,2295691.00002169,64064.8250660349,8956,2024,4,0.0279065540900015,2170126.2502164,2421255.74982698
UF,29,14839161.0001799,254138.603511396,22272,2024,4,0.0171262110781273,14341058.4902163,15337263.5101435
UF,31,21346936.0002021,317590.169013218,34880,2024,4,0.0148775528727032,20724470.7070922,21969401.293312
UF,32,4109921.00004161,71645.0481977876,16303,2024,4,0.0174322202779718,3969499.28590331,4250342.71417991
UF,33,17250027.0001667,232800.462924129,33474,2024,4,0.0134956578863256,16793746.4772511,17706307.5230822
UF,35,46062574.0004131,616190.469791157,37460,2024,4,0.0133772478669045,44854862.8720056,47270285.1288206
UF,41,11835098.0000994,221004.758242987,25314,2024,4,0.0186736736984461,11401936.6335311,12268259.3666676
UF,42,8083248.00008494,114840.43765537,29676,2024,4,0.0142072144333767,7858164.8783116,8308331.12185828
UF,43,11221790.0001081,177571.905350285,25158,2024,4,0.0158238485436436,10873755.4609554,11569824.5392608
UF,50,2837378.00002908,66070.7106038576,10173,2024,4,0.0232858331188796,2707881.78681255,2966874.21324561
UF,51,3807474.00003736,175252.296400344,12276,2024,4,0.0460284945868637,3463985.81088475,4150962.18918997
UF,52,7382955.00008947,157428.925162855,15558,2024,4,0.0213232946917525,7074399.97664542,7691510.02353352
UF,53,2989926.00002744,79591.0433969045,8471,2024,4,0.0266197368751515,2833930.42147754,3145921.57857734
region,Central-West,17017733.0001834,257288.372959667,46478,2024,4,0.0151188394457061,16513457.0555415,17522008.9448252
region,North,18377621.000436,258881.74738391,64084,2024,4,0.0140867932458596,17870222.0993088,18885019.9015633
region,Northeast,57009012.0006084,421827.564126284,156507,2024,4,0.00739931371064248,56182245.1672346,57835778.8339822
region,South,31140136.0002924,305881.040368063,80148,2024,4,0.00982272654060312,30540620.1776174,31739651.8229675
region,Southeast,88769458.0008234,734767.499951,122117,2024,4,0.00827725567440306,87329340.163909,90209575.8377379
